payment_id,donation_id,processor,payment_status,processed_at,gross_amount,fee_amount,net_amount
4096,4564,stripe,refunded,2025-10-28 03:50:19,117.27,3.7,113.57
4097,4565,stripe,captured,2025-02-18 21:31:55,31.91,1.23,30.68
4098,4566,stripe,refunded,2025-01-11 19:32:24,23.97,1.0,22.97
4099,4567,venmo,captured,2025-03-25 12:45:28,23.78,0.99,22.79
4100,4569,paypal,captured,2025-04-24 00:38:28,25.15,1.03,24.12
4101,4571,stripe,captured,2025-11-05 02:31:57,12.17,0.65,11.52
4102,4572,venmo,captured,2025-03-05 14:12:29,5.0,0.44,4.56
4103,4573,stripe,captured,2025-04-28 02:55:30,69.17,2.31,66.86
4104,4574,venmo,captured,2025-05-01 02:13:30,5.0,0.44,4.56
4105,4575,paypal,captured,2025-01-09 02:57:56,39.8,1.45,38.35
4106,4576,venmo,captured,2025-10-19 22:12:19,65.04,2.19,62.85
4107,4578,stripe,captured,2025-05-06 09:28:00,26.62,1.07,25.55
4108,4580,stripe,captured,2025-05-06 10:51:49,21.16,0.91,20.25
4109,4581,paypal,refunded,2025-06-13 18:34:03,27.82,1.11,26.71
4110,4582,stripe,refunded,2025-02-13 06:25:13,23.29,0.98,22.31
4111,4583,stripe,captured,2025-05-31 20:58:34,17.29,0.8,16.49
4112,4586,stripe,captured,2025-03-08 06:14:49,26.58,1.07,25.51
4113,4587,paypal,captured,2025-05-16 04:21:49,31.13,1.2,29.93
4114,4588,stripe,captured,2025-11-26 00:18:29,16.49,0.78,15.71
4115,4589,stripe,captured,2025-12-21 07:50:12,39.98,1.46,38.52
4116,4590,stripe,captured,2025-09-18 20:57:40,27.57,1.1,26.47
4117,4591,stripe,captured,2025-03-11 02:16:33,23.01,0.97,22.04
4118,4592,paypal,captured,2025-12-30 23:59:28,36.79,1.37,35.42
4119,4593,stripe,captured,2025-08-05 22:16:47,32.07,1.23,30.84
4120,4595,stripe,refunded,2025-03-30 20:24:52,61.54,2.08,59.46
4121,4596,stripe,captured,2025-12-13 01:51:30,65.9,2.21,63.69
4122,4597,stripe,captured,2025-04-24 09:41:01,17.38,0.8,16.58
4123,4598,stripe,captured,2025-11-09 05:21:54,385.38,11.48,373.9
4124,4599,stripe,captured,2025-01-02 22:46:07,14.07,0.71,13.36
4125,4600,stripe,captured,2025-12-05 16:43:01,49.04,1.72,47.32
4126,4601,paypal,captured,2025-03-09 18:37:57,47.0,1.66,45.34
4127,4602,stripe,captured,2025-08-19 14:00:29,53.32,1.85,51.47
4128,4603,stripe,captured,2025-05-16 09:40:48,117.61,3.71,113.9
4129,4604,venmo,captured,2025-02-18 04:46:30,24.07,1.0,23.07
4130,4605,paypal,captured,2025-02-02 01:34:34,31.0,1.2,29.8
4131,4607,stripe,captured,2025-07-06 06:43:29,7.79,0.53,7.26
4132,4608,stripe,captured,2025-02-27 17:49:28,33.4,1.27,32.13
4133,4610,venmo,captured,2025-10-20 06:04:37,17.0,0.79,16.21
4134,4611,paypal,captured,2025-06-01 03:36:02,171.84,5.28,166.56
4135,4612,stripe,captured,2025-01-15 05:50:15,36.94,1.37,35.57
4136,4613,venmo,captured,2025-01-26 07:12:59,16.62,0.78,15.84
4137,4615,stripe,captured,2025-05-22 15:58:31,15.92,0.76,15.16
4138,4616,stripe,captured,2025-10-22 20:17:26,16.35,0.77,15.58
4139,4617,stripe,captured,2025-06-30 15:50:56,39.26,1.44,37.82
4140,4618,venmo,captured,2025-11-17 03:46:36,42.22,1.52,40.7
4141,4619,venmo,refunded,2025-11-12 10:48:41,42.98,1.55,41.43
4142,4620,stripe,captured,2025-06-10 12:36:30,51.5,1.79,49.71
4143,4621,paypal,captured,2025-04-06 17:12:41,42.02,1.52,40.5
4144,4622,paypal,captured,2025-10-24 15:29:29,170.98,5.26,165.72
4145,4623,paypal,captured,2025-01-30 08:25:11,61.84,2.09,59.75
4146,4624,stripe,captured,2025-01-27 12:10:39,13.1,0.68,12.42
4147,4625,stripe,captured,2025-07-25 14:08:52,30.8,1.19,29.61
4148,4626,stripe,captured,2025-07-21 06:58:36,12.15,0.65,11.5
4149,4627,stripe,captured,2025-03-07 21:57:53,30.5,1.18,29.32
4150,4628,stripe,captured,2025-02-23 03:46:25,9.72,0.58,9.14
4151,4629,stripe,captured,2025-10-11 06:28:17,24.85,1.02,23.83
4152,4630,paypal,captured,2025-05-31 17:40:40,27.49,1.1,26.39
4153,4631,stripe,captured,2025-10-29 14:58:05,10.22,0.6,9.62
4154,4632,stripe,refunded,2025-10-26 07:12:20,30.34,1.18,29.16
4155,4633,stripe,captured,2025-01-02 08:17:54,22.23,0.94,21.29
4156,4634,stripe,captured,2025-10-18 09:54:38,12.49,0.66,11.83
4157,4635,stripe,captured,2025-03-25 20:39:49,62.69,2.12,60.57
4158,4637,stripe,captured,2025-01-30 15:20:58,73.74,2.44,71.3
4159,4638,stripe,captured,2025-09-04 12:45:12,35.31,1.32,33.99
4160,4639,stripe,refunded,2025-09-01 11:56:08,21.92,0.94,20.98
4161,4641,paypal,captured,2025-02-18 09:20:09,11.72,0.64,11.08
4162,4642,stripe,captured,2025-07-16 23:34:44,34.8,1.31,33.49
4163,4643,paypal,captured,2025-08-02 10:14:19,40.11,1.46,38.65
4164,4644,paypal,captured,2025-09-09 17:32:13,15.3,0.74,14.56
4165,4645,stripe,refunded,2025-01-11 21:26:56,11.4,0.63,10.77
4166,4646,stripe,captured,2025-12-27 07:07:22,52.43,1.82,50.61
4167,4648,venmo,captured,2025-04-10 10:24:53,15.46,0.75,14.71
4168,4649,stripe,captured,2025-10-27 04:01:05,25.85,1.05,24.8
4169,4650,stripe,captured,2025-05-12 07:01:42,45.31,1.61,43.7
4170,4651,stripe,captured,2025-10-30 01:40:19,12.41,0.66,11.75
4171,4652,paypal,captured,2025-05-22 15:33:02,14.86,0.73,14.13
4172,4653,stripe,captured,2025-05-08 19:19:52,57.66,1.97,55.69
4173,4654,stripe,captured,2025-10-29 06:52:28,14.69,0.73,13.96
4174,4655,stripe,captured,2025-10-06 21:21:04,31.66,1.22,30.44
4175,4656,stripe,captured,2025-12-25 13:17:41,32.41,1.24,31.17
4176,4657,stripe,captured,2025-11-13 01:54:09,11.5,0.63,10.87
4177,4658,venmo,captured,2025-06-01 07:04:37,65.74,2.21,63.53
4178,4659,venmo,captured,2025-09-14 23:06:46,8.61,0.55,8.06
4179,4660,stripe,captured,2025-03-24 14:41:54,37.44,1.39,36.05
4180,4661,stripe,captured,2025-05-14 08:28:51,20.75,0.9,19.85
4181,4662,stripe,captured,2025-08-29 14:22:09,32.55,1.24,31.31
4182,4663,stripe,captured,2025-01-04 16:08:22,24.83,1.02,23.81
4183,4664,stripe,captured,2025-01-02 15:37:12,12.12,0.65,11.47
4184,4666,stripe,captured,2025-06-10 15:48:58,43.91,1.57,42.34
4185,4667,stripe,captured,2025-07-31 13:21:08,24.68,1.02,23.66
4186,4668,stripe,captured,2025-03-27 12:50:32,20.47,0.89,19.58
4187,4670,paypal,captured,2025-02-11 03:44:00,14.72,0.73,13.99
4188,4671,paypal,captured,2025-09-28 07:01:53,16.56,0.78,15.78
4189,4672,stripe,captured,2025-04-25 17:28:22,58.59,2.0,56.59
4190,4673,stripe,captured,2025-04-24 04:58:42,21.97,0.94,21.03
4191,4674,venmo,refunded,2025-01-19 14:35:33,44.96,1.6,43.36
4192,4675,stripe,captured,2025-09-24 17:26:40,16.09,0.77,15.32
4193,4676,venmo,captured,2025-06-22 09:00:15,5.75,0.47,5.28
4194,4678,stripe,captured,2025-02-28 03:52:33,16.17,0.77,15.4
4195,4679,stripe,captured,2025-08-04 11:36:32,63.21,2.13,61.08
4196,4680,stripe,captured,2025-10-10 16:04:23,25.17,1.03,24.14
4197,4681,venmo,captured,2025-05-23 19:43:40,90.38,2.92,87.46
4198,4682,stripe,captured,2025-06-27 11:15:05,382.46,11.39,371.07
4199,4683,paypal,captured,2025-11-19 02:54:37,42.72,1.54,41.18
4200,4684,stripe,captured,2025-01-15 19:55:32,10.05,0.59,9.46
4201,4685,stripe,captured,2025-10-04 07:50:03,46.52,1.65,44.87
4202,4686,stripe,refunded,2025-08-10 00:22:32,40.47,1.47,39.0
4203,4687,stripe,captured,2025-01-19 05:16:11,11.16,0.62,10.54
4204,4688,stripe,captured,2025-01-10 23:32:34,17.68,0.81,16.87
4205,4689,stripe,captured,2025-10-22 13:25:11,21.07,0.91,20.16
4206,4690,venmo,captured,2025-08-23 12:24:51,39.76,1.45,38.31
4207,4691,stripe,captured,2025-09-22 23:14:14,14.4,0.72,13.68
4208,4692,stripe,captured,2025-05-23 13:17:45,13.05,0.68,12.37
4209,4693,paypal,captured,2025-06-02 13:51:37,11.73,0.64,11.09
4210,4694,stripe,captured,2025-09-21 10:23:51,6.7,0.49,6.21
4211,4695,stripe,refunded,2025-12-13 07:02:58,49.53,1.74,47.79
4212,4696,stripe,captured,2025-01-16 02:21:06,32.01,1.23,30.78
4213,4698,stripe,captured,2025-02-18 14:27:51,16.92,0.79,16.13
4214,4699,stripe,refunded,2025-05-02 20:14:54,16.5,0.78,15.72
4215,4700,paypal,captured,2025-01-19 09:28:49,39.41,1.44,37.97
4216,4701,paypal,captured,2025-07-12 14:43:10,61.04,2.07,58.97
4217,4702,paypal,captured,2025-12-11 07:22:02,65.88,2.21,63.67
4218,4703,stripe,captured,2025-05-24 22:01:10,12.27,0.66,11.61
4219,4704,venmo,captured,2025-06-05 23:22:05,63.88,2.15,61.73
4220,4705,stripe,captured,2025-06-27 09:34:14,99.81,3.19,96.62
4221,4706,stripe,captured,2025-03-07 04:19:31,41.99,1.52,40.47
4222,4707,stripe,captured,2025-05-21 11:12:22,75.65,2.49,73.16
4223,4708,stripe,captured,2025-07-20 11:30:33,45.55,1.62,43.93
4224,4709,paypal,captured,2025-09-14 03:58:39,12.22,0.65,11.57
4225,4710,stripe,captured,2025-04-05 07:41:34,63.26,2.13,61.13
4226,4712,stripe,captured,2025-06-06 20:10:23,13.25,0.68,12.57
4227,4713,stripe,refunded,2025-06-20 02:22:22,19.02,0.85,18.17
4228,4714,venmo,captured,2025-11-26 00:52:42,41.68,1.51,40.17
4229,4715,paypal,captured,2025-09-07 13:08:14,203.94,6.21,197.73
4230,4716,stripe,captured,2025-03-12 21:21:59,126.44,3.97,122.47
4231,4717,stripe,captured,2025-03-02 07:17:28,6.05,0.48,5.57
4232,4718,paypal,captured,2025-10-08 15:07:02,29.98,1.17,28.81
4233,4719,paypal,captured,2025-06-12 21:58:13,98.59,3.16,95.43
4234,4720,stripe,captured,2025-05-29 20:30:44,21.7,0.93,20.77
4235,4721,stripe,captured,2025-12-23 02:36:46,20.0,0.88,19.12
4236,4722,paypal,captured,2025-08-10 14:35:53,19.47,0.86,18.61
4237,4723,stripe,captured,2025-08-10 01:43:10,58.9,2.01,56.89
4238,4724,paypal,captured,2025-03-27 03:14:01,40.76,1.48,39.28
4239,4725,stripe,captured,2025-07-27 21:02:14,45.9,1.63,44.27
4240,4726,stripe,captured,2025-11-24 15:12:09,25.6,1.04,24.56
4241,4727,stripe,captured,2025-09-25 20:49:05,121.43,3.82,117.61
4242,4728,stripe,captured,2025-09-25 05:48:20,23.32,0.98,22.34
4243,4729,venmo,captured,2025-01-24 08:31:56,60.58,2.06,58.52
4244,4730,paypal,captured,2025-02-04 05:45:11,5.69,0.47,5.22
4245,4731,paypal,captured,2025-03-17 15:36:05,29.07,1.14,27.93
4246,4732,stripe,captured,2025-05-17 02:19:17,20.57,0.9,19.67
4247,4733,stripe,captured,2025-04-30 22:51:44,32.54,1.24,31.3
4248,4734,stripe,captured,2025-08-12 04:03:59,8.17,0.54,7.63
4249,4735,venmo,captured,2025-05-28 09:43:45,110.85,3.51,107.34
4250,4736,stripe,captured,2025-08-15 04:25:06,34.24,1.29,32.95
4251,4737,stripe,captured,2025-06-06 11:49:26,181.18,5.55,175.63
4252,4739,stripe,captured,2025-04-08 15:40:25,37.04,1.37,35.67
4253,4740,stripe,captured,2025-11-29 01:43:49,30.35,1.18,29.17
4254,4741,stripe,captured,2025-05-04 14:31:16,50.99,1.78,49.21
4255,4742,stripe,captured,2025-12-21 19:59:20,54.95,1.89,53.06
4256,4744,stripe,captured,2025-12-03 18:31:50,183.19,5.61,177.58
4257,4745,stripe,refunded,2025-02-15 13:45:44,75.64,2.49,73.15
4258,4746,stripe,captured,2025-03-20 16:40:58,18.06,0.82,17.24
4259,4747,stripe,captured,2025-11-03 02:07:06,15.88,0.76,15.12
4260,4748,paypal,captured,2025-07-06 01:38:58,42.71,1.54,41.17
4261,4749,stripe,captured,2025-05-11 00:12:10,34.79,1.31,33.48
4262,4750,venmo,captured,2025-08-23 10:52:23,37.44,1.39,36.05
4263,4751,stripe,captured,2025-04-19 10:26:35,8.18,0.54,7.64
4264,4752,stripe,captured,2025-12-30 12:38:16,61.14,2.07,59.07
4265,4754,stripe,captured,2025-01-21 01:19:31,177.86,5.46,172.4
4266,4755,stripe,captured,2025-09-10 01:49:21,36.16,1.35,34.81
4267,4756,stripe,captured,2025-02-14 08:09:26,27.43,1.1,26.33
4268,4757,paypal,captured,2025-07-22 11:59:41,44.42,1.59,42.83
4269,4758,stripe,captured,2025-11-01 23:22:27,17.72,0.81,16.91
4270,4759,stripe,captured,2025-09-24 14:51:09,114.53,3.62,110.91
4271,4760,venmo,captured,2025-05-16 02:36:11,200.31,6.11,194.2
4272,4761,stripe,captured,2025-12-27 07:50:45,53.81,1.86,51.95
4273,4762,stripe,captured,2025-05-09 16:03:35,51.1,1.78,49.32
4274,4763,stripe,captured,2025-07-26 06:47:10,18.72,0.84,17.88
4275,4764,paypal,refunded,2025-09-15 05:29:01,29.76,1.16,28.6
4276,4765,stripe,captured,2025-01-25 23:28:37,46.31,1.64,44.67
4277,4766,stripe,captured,2025-03-29 12:29:07,11.96,0.65,11.31
4278,4767,venmo,captured,2025-12-08 01:43:33,105.88,3.37,102.51
4279,4768,stripe,captured,2025-06-25 00:50:40,8.78,0.55,8.23
4280,4769,stripe,captured,2025-03-20 11:42:38,5.72,0.47,5.25
4281,4770,paypal,captured,2025-09-25 20:15:33,120.85,3.8,117.05
4282,4771,stripe,captured,2025-04-13 03:04:26,55.86,1.92,53.94
4283,4772,stripe,captured,2025-09-07 11:15:26,14.09,0.71,13.38
4284,4773,stripe,captured,2025-07-09 22:12:30,33.94,1.28,32.66
4285,4774,stripe,captured,2025-10-14 16:06:37,36.19,1.35,34.84
4286,4775,stripe,captured,2025-08-19 16:04:57,32.54,1.24,31.3
4287,4776,paypal,captured,2025-10-07 02:09:00,13.11,0.68,12.43
4288,4777,stripe,captured,2025-02-19 15:16:10,38.58,1.42,37.16
4289,4779,stripe,captured,2025-10-16 01:33:23,7.53,0.52,7.01
4290,4780,paypal,captured,2025-10-18 00:00:56,20.34,0.89,19.45
4291,4781,venmo,captured,2025-04-12 05:16:05,11.84,0.64,11.2
4292,4782,stripe,captured,2025-09-30 21:13:09,16.27,0.77,15.5
4293,4783,stripe,captured,2025-05-08 21:06:27,40.56,1.48,39.08
4294,4784,stripe,refunded,2025-10-24 21:44:55,10.62,0.61,10.01
4295,4785,venmo,refunded,2025-11-14 00:36:36,120.19,3.79,116.4
4296,4786,stripe,captured,2025-07-09 08:23:27,31.67,1.22,30.45
4297,4787,stripe,captured,2025-05-26 22:11:39,21.99,0.94,21.05
4298,4788,stripe,captured,2025-12-15 23:43:18,6.57,0.49,6.08
4299,4789,stripe,captured,2025-06-07 19:17:43,33.57,1.27,32.3
4300,4790,stripe,captured,2025-12-29 15:48:05,31.32,1.21,30.11
4301,4791,stripe,captured,2025-12-04 14:44:54,10.38,0.6,9.78
4302,4792,stripe,captured,2025-10-20 01:20:43,13.55,0.69,12.86
4303,4793,paypal,captured,2025-11-06 16:08:54,118.73,3.74,114.99
4304,4794,paypal,captured,2025-07-01 10:43:15,21.94,0.94,21.0
4305,4795,venmo,captured,2025-03-31 17:49:33,31.03,1.2,29.83
4306,4796,stripe,captured,2025-06-30 09:13:39,46.63,1.65,44.98
4307,4797,paypal,captured,2025-11-14 01:39:59,26.49,1.07,25.42
4308,4798,stripe,captured,2025-05-25 06:52:11,88.46,2.87,85.59
4309,4799,stripe,captured,2025-05-16 17:41:05,16.69,0.78,15.91
4310,4800,stripe,captured,2025-04-24 10:26:26,21.32,0.92,20.4
4311,4801,stripe,captured,2025-04-17 18:37:40,21.56,0.93,20.63
4312,4802,stripe,captured,2025-09-18 15:05:34,15.88,0.76,15.12
4313,4803,paypal,refunded,2025-04-11 17:46:49,14.84,0.73,14.11
4314,4804,stripe,captured,2025-02-25 02:41:28,30.68,1.19,29.49
4315,4805,venmo,captured,2025-08-29 17:32:20,88.22,2.86,85.36
4316,4806,stripe,captured,2025-09-11 17:04:12,11.68,0.64,11.04
4317,4807,paypal,refunded,2025-12-15 09:03:01,25.77,1.05,24.72
4318,4808,stripe,captured,2025-10-20 03:38:05,55.19,1.9,53.29
4319,4810,stripe,captured,2025-12-14 05:21:39,63.52,2.14,61.38
4320,4811,stripe,refunded,2025-06-19 06:23:11,25.41,1.04,24.37
4321,4812,stripe,captured,2025-06-09 15:12:07,19.13,0.85,18.28
4322,4813,venmo,captured,2025-06-10 20:49:19,73.95,2.44,71.51
4323,4816,stripe,captured,2025-04-19 23:34:18,25.38,1.04,24.34
4324,4817,stripe,captured,2025-02-26 19:19:49,150.46,4.66,145.8
4325,4818,stripe,captured,2025-03-10 20:09:53,133.1,4.16,128.94
4326,4819,stripe,captured,2025-01-23 15:26:02,41.0,1.49,39.51
4327,4820,stripe,captured,2025-02-01 00:04:25,35.34,1.32,34.02
4328,4821,venmo,refunded,2025-03-20 16:28:31,11.95,0.65,11.3
4329,4822,paypal,captured,2025-09-24 23:03:24,31.06,1.2,29.86
4330,4823,venmo,captured,2025-05-16 16:34:17,78.77,2.58,76.19
4331,4824,paypal,captured,2025-09-03 21:45:08,6.39,0.49,5.9
4332,4825,stripe,captured,2025-09-29 21:49:45,48.51,1.71,46.8
4333,4826,stripe,captured,2025-09-07 17:02:51,51.96,1.81,50.15
4334,4827,stripe,captured,2025-03-12 20:22:09,52.08,1.81,50.27
4335,4828,paypal,captured,2025-02-12 04:31:17,17.77,0.82,16.95
4336,4829,stripe,captured,2025-02-06 00:09:46,23.16,0.97,22.19
4337,4830,stripe,captured,2025-10-24 22:12:50,18.24,0.83,17.41
4338,4831,stripe,captured,2025-01-11 13:47:52,147.12,4.57,142.55
4339,4832,stripe,refunded,2025-05-31 13:15:58,104.19,3.32,100.87
4340,4833,paypal,captured,2025-12-21 21:07:01,40.37,1.47,38.9
4341,4834,paypal,captured,2025-02-19 08:55:14,30.77,1.19,29.58
4342,4835,stripe,captured,2025-04-29 06:45:19,29.77,1.16,28.61
4343,4836,stripe,captured,2025-11-27 17:26:42,23.32,0.98,22.34
4344,4837,stripe,captured,2025-06-12 02:34:12,6.66,0.49,6.17
4345,4838,venmo,captured,2025-08-21 04:53:55,30.94,1.2,29.74
4346,4839,stripe,captured,2025-09-21 13:56:59,151.73,4.7,147.03
4347,4840,stripe,captured,2025-07-27 16:01:08,37.89,1.4,36.49
4348,4841,stripe,captured,2025-09-30 21:39:14,18.27,0.83,17.44
4349,4843,stripe,captured,2025-03-09 05:21:16,25.12,1.03,24.09
4350,4845,stripe,captured,2025-10-11 15:17:59,12.24,0.65,11.59
4351,4846,paypal,captured,2025-06-30 18:29:52,30.84,1.19,29.65
4352,4847,stripe,captured,2025-11-22 21:25:53,9.31,0.57,8.74
4353,4848,stripe,captured,2025-07-20 12:17:39,30.37,1.18,29.19
4354,4849,paypal,captured,2025-03-01 19:22:28,27.99,1.11,26.88
4355,4850,stripe,captured,2025-03-26 22:18:08,53.31,1.85,51.46
4356,4851,stripe,captured,2025-08-10 07:16:11,26.36,1.06,25.3
4357,4852,stripe,captured,2025-05-26 06:07:16,12.92,0.67,12.25
4358,4853,stripe,refunded,2025-11-26 16:16:38,33.89,1.28,32.61
4359,4854,stripe,captured,2025-10-25 16:01:08,69.1,2.3,66.8
4360,4855,stripe,captured,2025-06-27 06:57:58,19.63,0.87,18.76
4361,4856,stripe,captured,2025-06-01 09:26:04,108.33,3.44,104.89
4362,4857,paypal,captured,2025-05-23 10:06:48,32.85,1.25,31.6
4363,4858,stripe,captured,2025-08-08 08:20:28,22.51,0.95,21.56
4364,4859,paypal,captured,2025-12-16 00:34:47,18.16,0.83,17.33
4365,4860,stripe,captured,2025-10-29 06:41:01,35.04,1.32,33.72
4366,4861,stripe,captured,2025-08-19 04:49:03,27.81,1.11,26.7
4367,4862,stripe,captured,2025-09-20 13:45:34,10.71,0.61,10.1
4368,4863,stripe,captured,2025-07-31 08:21:29,107.05,3.4,103.65
4369,4864,stripe,refunded,2025-05-23 06:42:17,22.89,0.96,21.93
4370,4865,venmo,captured,2025-06-26 16:56:33,106.34,3.38,102.96
4371,4866,stripe,captured,2025-04-07 07:55:17,12.51,0.66,11.85
4372,4868,stripe,captured,2025-05-20 05:38:08,88.64,2.87,85.77
4373,4869,paypal,captured,2025-08-29 10:35:43,82.94,2.71,80.23
4374,4870,paypal,captured,2025-04-20 12:13:05,41.27,1.5,39.77
4375,4871,paypal,captured,2025-09-30 01:16:41,66.5,2.23,64.27
4376,4872,stripe,refunded,2025-10-14 15:48:04,43.59,1.56,42.03
4377,4873,stripe,captured,2025-10-21 19:59:34,13.14,0.68,12.46
4378,4874,stripe,captured,2025-04-08 02:07:43,41.7,1.51,40.19
4379,4875,paypal,captured,2025-09-25 15:20:34,12.52,0.66,11.86
4380,4877,stripe,captured,2025-07-15 07:14:43,37.48,1.39,36.09
4381,4878,paypal,captured,2025-10-02 22:12:31,18.68,0.84,17.84
4382,4879,stripe,refunded,2025-12-30 21:29:38,106.88,3.4,103.48
4383,4880,stripe,captured,2025-12-30 12:21:55,115.31,3.64,111.67
4384,4881,stripe,captured,2025-09-16 22:08:10,267.9,8.07,259.83
4385,4882,stripe,captured,2025-09-27 02:50:31,10.06,0.59,9.47
4386,4883,stripe,captured,2025-07-05 10:59:28,12.13,0.65,11.48
4387,4884,paypal,captured,2025-05-07 23:43:14,60.04,2.04,58.0
4388,4885,stripe,captured,2025-11-27 17:55:05,23.27,0.97,22.3
4389,4886,stripe,captured,2025-08-22 09:21:02,16.8,0.79,16.01
4390,4887,stripe,captured,2025-06-05 19:38:35,22.05,0.94,21.11
4391,4888,paypal,captured,2025-05-23 16:48:07,28.28,1.12,27.16
4392,4889,stripe,captured,2025-09-21 19:33:15,50.9,1.78,49.12
4393,4890,venmo,captured,2025-07-07 02:13:33,7.03,0.5,6.53
4394,4891,venmo,refunded,2025-02-05 04:19:37,41.53,1.5,40.03
4395,4892,stripe,captured,2025-12-18 04:09:19,25.7,1.05,24.65
4396,4893,paypal,refunded,2025-02-21 06:21:12,15.89,0.76,15.13
4397,4894,stripe,captured,2025-11-23 22:46:10,91.0,2.94,88.06
4398,4895,stripe,captured,2025-01-14 19:08:31,21.25,0.92,20.33
4399,4896,stripe,captured,2025-06-03 09:22:00,22.77,0.96,21.81
4400,4897,stripe,captured,2025-03-30 22:09:13,23.96,0.99,22.97
4401,4898,stripe,captured,2025-04-30 13:37:35,104.48,3.33,101.15
4402,4899,stripe,captured,2025-06-22 02:47:42,32.69,1.25,31.44
4403,4901,stripe,captured,2025-09-23 17:08:09,60.77,2.06,58.71
4404,4902,stripe,captured,2025-05-12 00:28:51,5.02,0.45,4.57
4405,4903,stripe,refunded,2025-06-12 18:59:39,35.25,1.32,33.93
4406,4905,paypal,refunded,2025-01-20 18:04:44,58.08,1.98,56.1
4407,4906,stripe,captured,2025-01-03 12:37:31,37.9,1.4,36.5
4408,4907,stripe,captured,2025-07-29 04:22:38,12.14,0.65,11.49
4409,4908,stripe,captured,2025-11-19 17:13:00,7.95,0.53,7.42
4410,4909,paypal,captured,2025-08-09 11:02:46,49.91,1.75,48.16
4411,4910,stripe,captured,2025-04-28 15:28:12,20.22,0.89,19.33
4412,4911,stripe,captured,2025-09-13 22:31:01,23.04,0.97,22.07
4413,4912,stripe,captured,2025-10-07 23:46:01,15.09,0.74,14.35
4414,4913,paypal,captured,2025-04-30 16:55:09,30.3,1.18,29.12
4415,4914,venmo,captured,2025-06-03 12:20:14,28.28,1.12,27.16
4416,4915,stripe,captured,2025-09-10 11:48:50,11.28,0.63,10.65
4417,4916,paypal,captured,2025-08-17 00:41:11,55.51,1.91,53.6
4418,4917,venmo,captured,2025-08-07 02:51:55,16.93,0.79,16.14
4419,4918,paypal,captured,2025-01-30 15:27:25,93.79,3.02,90.77
4420,4919,venmo,captured,2025-03-15 12:00:45,35.49,1.33,34.16
4421,4920,stripe,captured,2025-05-14 23:17:24,27.94,1.11,26.83
4422,4921,venmo,captured,2025-08-08 15:48:57,8.96,0.56,8.4
4423,4922,paypal,captured,2025-08-27 08:58:05,46.17,1.64,44.53
4424,4924,stripe,captured,2025-07-29 05:45:26,34.36,1.3,33.06
4425,4925,stripe,captured,2025-03-04 21:50:01,85.93,2.79,83.14
4426,4926,paypal,captured,2025-05-26 02:36:56,60.08,2.04,58.04
4427,4927,stripe,captured,2025-03-24 04:23:44,73.1,2.42,70.68
4428,4928,paypal,captured,2025-10-08 00:10:35,5.0,0.44,4.56
4429,4929,paypal,captured,2025-02-15 21:22:45,25.35,1.04,24.31
4430,4930,stripe,captured,2025-08-28 08:03:06,8.38,0.54,7.84
4431,4931,stripe,captured,2025-03-08 21:59:57,43.71,1.57,42.14
4432,4932,stripe,captured,2025-05-10 03:05:12,6.65,0.49,6.16
4433,4933,stripe,captured,2025-11-22 07:40:38,69.6,2.32,67.28
4434,4934,stripe,captured,2025-05-12 04:33:38,105.2,3.35,101.85
4435,4935,stripe,captured,2025-11-30 08:31:02,25.86,1.05,24.81
4436,4936,stripe,captured,2025-08-26 09:36:11,39.4,1.44,37.96
4437,4937,stripe,captured,2025-01-18 19:18:09,103.71,3.31,100.4
4438,4938,stripe,captured,2025-08-03 09:47:21,159.3,4.92,154.38
4439,4939,paypal,captured,2025-10-09 20:41:05,115.47,3.65,111.82
4440,4940,stripe,captured,2025-03-07 14:39:44,46.11,1.64,44.47
4441,4942,paypal,captured,2025-02-07 14:03:12,13.84,0.7,13.14
4442,4943,stripe,captured,2025-06-17 13:38:47,17.33,0.8,16.53
4443,4944,stripe,captured,2025-05-20 01:08:28,63.34,2.14,61.2
4444,4945,stripe,captured,2025-11-25 05:15:19,30.63,1.19,29.44
4445,4947,stripe,captured,2025-09-17 09:20:30,62.33,2.11,60.22
4446,4948,paypal,captured,2025-12-23 04:48:32,63.1,2.13,60.97
4447,4949,paypal,captured,2025-04-26 05:35:29,6.81,0.5,6.31
4448,4950,stripe,captured,2025-10-13 19:27:45,51.68,1.8,49.88
4449,4952,paypal,captured,2025-04-13 14:45:28,36.76,1.37,35.39
4450,4953,paypal,captured,2025-12-24 00:49:10,20.99,0.91,20.08
4451,4954,paypal,captured,2025-09-22 14:11:20,21.37,0.92,20.45
4452,4955,stripe,captured,2025-10-21 07:36:09,18.24,0.83,17.41
4453,4956,stripe,captured,2025-08-23 17:23:37,55.01,1.9,53.11
4454,4957,stripe,captured,2025-10-09 20:58:41,26.2,1.06,25.14
4455,4958,venmo,captured,2025-04-16 23:25:56,24.55,1.01,23.54
4456,4959,stripe,captured,2025-08-12 07:40:32,22.97,0.97,22.0
4457,4960,paypal,refunded,2025-07-08 06:54:57,47.94,1.69,46.25
4458,4961,stripe,captured,2025-02-27 11:18:11,15.12,0.74,14.38
4459,4962,venmo,captured,2025-04-08 21:32:57,106.89,3.4,103.49
4460,4963,paypal,refunded,2025-05-14 12:39:58,17.74,0.81,16.93
4461,4964,stripe,captured,2025-04-23 11:42:24,21.11,0.91,20.2
