donation_id,user_id,campaign_id,amount,status,created_at,is_recurring
5952,1056.0,50.0,12.51,completed,2025-08-02 17:26:58,True
5953,272.0,203.0,39.95,completed,2025-07-17 12:42:57,False
5954,836.0,41.0,32.87,completed,2025-04-15 04:21:28,False
5955,1846.0,33.0,79.07,completed,2025-01-07 03:41:36,False
5956,1660.0,233.0,42.55,completed,2025-05-30 02:01:37,False
5957,1948.0,215.0,29.98,completed,2025-05-31 10:31:22,False
5958,368.0,12.0,10.33,completed,2025-06-16 19:16:57,False
5959,1516.0,2.0,6.21,completed,2025-06-15 19:12:41,False
5960,1340.0,107.0,82.47,completed,2025-11-07 21:34:08,True
5961,590.0,,41.07,completed,2025-06-09 00:48:39,False
5962,588.0,142.0,24.72,completed,2025-01-15 10:08:19,False
5963,572.0,34.0,46.7,completed,2025-05-18 11:37:41,False
5964,1621.0,207.0,24.79,completed,2025-03-31 22:45:30,True
5965,1392.0,85.0,0.0,failed,2025-04-29 21:10:28,False
5966,80.0,192.0,67.39,completed,2025-10-29 17:44:23,False
5967,1910.0,151.0,74.64,completed,2025-07-21 17:37:13,False
5968,1196.0,85.0,23.04,completed,2025-07-05 17:48:06,False
5969,258.0,50.0,28.98,completed,2025-01-18 20:38:56,False
5970,279.0,142.0,18.35,completed,2025-05-03 04:16:39,False
5971,504.0,213.0,131.06,completed,2025-10-05 14:13:19,False
5972,1757.0,204.0,78.51,refunded,2025-06-29 12:54:59,False
5973,558.0,106.0,15.65,completed,2025-11-28 07:31:50,False
5974,491.0,46.0,48.62,completed,2025-04-23 00:15:46,True
5975,1609.0,118.0,14.86,completed,2025-05-25 00:13:34,False
5976,566.0,239.0,15.64,completed,2025-12-26 23:44:33,False
5977,1863.0,5.0,21.02,completed,2025-12-12 18:08:16,False
5978,1757.0,66.0,18.42,completed,2025-06-28 12:31:21,True
5979,1917.0,150.0,0.0,failed,2025-12-13 06:52:36,False
5980,1361.0,70.0,86.59,completed,2025-09-11 17:59:26,False
5981,521.0,108.0,0.0,failed,2025-04-11 08:53:46,False
5982,326.0,2.0,103.87,completed,2025-04-16 00:07:09,False
5983,1196.0,29.0,26.23,completed,2025-03-19 01:37:06,False
5984,84.0,61.0,9.26,completed,2025-01-09 14:49:54,False
5985,1866.0,100.0,68.06,completed,2025-06-16 23:29:11,False
5986,841.0,128.0,0.0,failed,2025-07-16 22:04:00,False
5987,1548.0,199.0,24.23,completed,2025-08-04 22:30:20,False
5988,1505.0,144.0,78.57,completed,2025-05-15 13:56:01,False
5989,1568.0,192.0,10.23,refunded,2025-10-11 06:05:52,False
5990,1442.0,97.0,0.0,failed,2025-02-28 07:03:34,False
5991,1363.0,97.0,53.22,completed,2025-10-28 13:39:47,True
5992,1825.0,14.0,0.0,failed,2025-04-11 15:31:14,False
5993,320.0,43.0,9.19,completed,2025-08-28 01:41:38,False
5994,304.0,204.0,63.46,completed,2025-07-11 20:46:33,False
5995,1296.0,171.0,54.34,completed,2025-03-01 21:25:46,False
5996,690.0,70.0,0.0,failed,2025-09-10 12:32:02,False
5997,1138.0,55.0,28.68,completed,2025-10-27 20:53:53,False
5998,407.0,204.0,12.15,completed,2025-02-12 01:26:28,False
5999,1050.0,245.0,12.23,completed,2025-06-11 05:59:12,False
6000,1261.0,31.0,16.12,completed,2025-12-21 06:33:08,False
6001,1334.0,76.0,8.5,completed,2025-01-21 17:42:17,False
6002,684.0,202.0,8.73,completed,2025-08-05 02:21:33,False
6003,233.0,168.0,0.0,failed,2025-12-08 18:09:19,False
6004,1022.0,155.0,10.31,completed,2025-09-25 23:31:03,False
6005,549.0,52.0,24.88,completed,2025-10-23 12:43:34,False
6006,1289.0,128.0,31.58,completed,2025-03-02 16:30:54,True
6007,1037.0,243.0,9.4,refunded,2025-04-12 15:42:05,False
6008,496.0,7.0,58.1,completed,2025-07-01 22:47:57,False
6009,1340.0,174.0,67.27,completed,2025-06-23 03:32:47,True
6010,618.0,100.0,0.0,failed,2025-12-13 23:37:34,False
6011,1662.0,161.0,88.41,completed,2025-10-10 14:36:34,False
6012,848.0,219.0,46.88,completed,2025-01-14 03:07:24,False
6013,1006.0,136.0,32.3,completed,2025-05-23 14:14:35,False
6014,384.0,133.0,0.0,failed,2025-06-29 22:17:28,False
6015,1017.0,61.0,32.62,completed,2025-08-21 22:40:26,True
6016,642.0,200.0,16.05,completed,2025-05-25 16:15:21,False
6017,316.0,104.0,0.0,failed,2025-10-28 12:56:15,True
6018,256.0,188.0,27.27,completed,2025-08-31 04:49:32,False
6019,441.0,213.0,27.2,completed,2025-11-04 17:27:50,False
6020,1139.0,152.0,7.67,completed,2025-06-20 21:47:28,True
6021,299.0,7.0,22.51,completed,2025-11-20 13:49:09,False
6022,915.0,189.0,102.34,completed,2025-05-25 12:58:59,False
6023,1148.0,83.0,44.86,completed,2025-09-25 06:36:21,False
6024,256.0,95.0,0.0,failed,2025-03-28 17:04:45,False
6025,651.0,164.0,38.23,completed,2025-07-13 16:52:31,False
6026,1742.0,27.0,52.54,completed,2025-05-07 13:11:58,False
6027,47.0,124.0,68.32,completed,2025-08-10 05:50:58,True
6028,1753.0,157.0,47.82,completed,2025-07-01 15:39:00,True
6029,1855.0,87.0,75.89,completed,2025-12-30 01:45:22,False
6030,903.0,148.0,54.84,refunded,2025-07-17 06:11:50,True
6031,463.0,70.0,24.65,completed,2025-07-25 09:43:26,False
6032,1374.0,204.0,39.03,refunded,2025-03-23 07:31:16,False
6033,1147.0,114.0,24.95,completed,2025-08-25 07:02:43,False
6034,31.0,76.0,41.38,completed,2025-03-04 01:29:34,True
6035,55.0,114.0,53.95,completed,2025-11-13 14:55:53,False
6036,153.0,3.0,28.2,completed,2025-03-28 16:06:14,False
6037,456.0,234.0,38.2,completed,2025-08-13 01:34:14,True
6038,286.0,167.0,20.36,completed,2025-12-20 14:36:15,False
6039,36.0,99.0,0.0,failed,2025-08-07 04:52:57,False
6040,818.0,124.0,28.35,completed,2025-07-16 09:43:36,False
6041,1934.0,211.0,19.14,completed,2025-03-26 18:54:54,False
6042,1821.0,45.0,86.65,completed,2025-09-16 06:09:06,False
6043,1947.0,126.0,48.29,completed,2025-02-07 09:55:38,False
6044,1909.0,68.0,54.17,completed,2025-10-20 11:45:30,False
6045,256.0,31.0,46.9,completed,2025-09-28 07:10:01,False
6046,178.0,106.0,34.32,completed,2025-08-05 19:34:39,False
6047,1572.0,38.0,11.32,completed,2025-11-06 12:56:55,True
6048,1278.0,225.0,73.53,completed,2025-12-02 04:00:22,False
6049,508.0,134.0,158.38,completed,2025-01-03 03:42:00,False
6050,1698.0,8.0,50.87,completed,2025-05-10 04:16:01,True
6051,21.0,28.0,0.0,failed,2025-07-06 20:56:37,False
6052,1830.0,15.0,48.2,completed,2025-03-14 13:43:00,False
6053,75.0,223.0,15.8,completed,2025-02-21 23:55:14,False
6054,719.0,8.0,20.46,completed,2025-07-31 18:15:34,False
6055,460.0,54.0,5.0,completed,2025-01-12 06:35:58,False
6056,1202.0,134.0,89.65,completed,2025-08-07 09:48:21,False
6057,1406.0,29.0,38.61,refunded,2025-09-30 02:13:55,False
6058,1061.0,115.0,47.39,completed,2025-11-27 07:23:02,False
6059,1995.0,238.0,56.35,completed,2025-07-19 08:41:00,True
6060,1144.0,34.0,43.9,completed,2025-10-26 14:17:48,False
6061,1939.0,7.0,65.46,completed,2025-08-26 05:51:50,False
6062,630.0,40.0,0.0,failed,2025-11-02 11:19:32,True
6063,1.0,74.0,29.12,completed,2025-07-08 01:27:10,False
6064,1745.0,141.0,7.93,completed,2025-12-23 06:34:14,True
6065,936.0,62.0,15.26,completed,2025-06-01 12:56:06,False
6066,311.0,86.0,49.16,completed,2025-12-10 09:15:21,False
6067,1232.0,213.0,13.17,completed,2025-08-08 05:41:00,True
6068,1178.0,116.0,0.0,failed,2025-09-01 14:34:31,True
6069,762.0,65.0,221.56,completed,2025-08-04 09:31:41,False
6070,683.0,41.0,69.11,completed,2025-02-15 13:02:34,False
6071,315.0,123.0,5.99,completed,2025-10-31 00:12:48,False
6072,307.0,170.0,193.42,completed,2025-04-09 06:39:15,False
6073,1528.0,116.0,89.45,completed,2025-01-12 15:30:50,True
6074,619.0,66.0,50.94,completed,2025-11-13 02:25:04,True
6075,1679.0,116.0,33.37,completed,2025-08-18 20:47:30,False
6076,1544.0,221.0,9.94,completed,2025-05-06 10:08:39,False
6077,1630.0,139.0,0.0,failed,2025-11-28 13:15:24,False
6078,1934.0,101.0,6.13,completed,2025-12-20 12:24:27,True
6079,1121.0,50.0,64.15,completed,2025-07-21 16:57:42,True
6080,1514.0,71.0,34.76,completed,2025-11-17 07:43:30,True
6081,7.0,163.0,16.53,completed,2025-10-03 17:26:11,False
6082,1810.0,222.0,67.23,completed,2025-12-02 15:07:13,False
6083,1036.0,80.0,39.1,refunded,2025-10-20 07:56:33,True
6084,514.0,79.0,111.2,completed,2025-08-03 07:24:52,True
6085,1970.0,232.0,21.01,completed,2025-05-11 14:03:08,False
6086,349.0,20.0,91.33,completed,2025-11-23 12:45:37,False
6087,917.0,156.0,35.87,completed,2025-06-18 00:18:55,True
6088,1031.0,123.0,16.13,completed,2025-04-28 05:25:46,True
6089,500.0,37.0,0.0,failed,2025-04-05 12:00:06,False
6090,475.0,3.0,31.81,completed,2025-08-26 11:37:36,False
6091,524.0,93.0,43.15,completed,2025-09-13 17:28:40,False
6092,1876.0,187.0,13.61,completed,2025-05-22 17:57:02,False
6093,1081.0,101.0,5.0,completed,2025-03-01 23:33:13,False
6094,590.0,201.0,20.17,completed,2025-06-21 03:08:48,False
6095,1610.0,155.0,0.0,failed,2025-01-10 09:38:24,False
6096,233.0,32.0,46.24,completed,2025-03-08 04:36:13,False
6097,791.0,48.0,0.0,failed,2025-12-22 01:03:36,False
6098,1054.0,46.0,36.13,completed,2025-04-27 09:14:30,False
6099,367.0,114.0,21.9,completed,2025-04-23 17:39:41,False
6100,1850.0,231.0,26.92,completed,2025-05-31 09:47:58,False
6101,1631.0,95.0,82.24,completed,2025-03-08 10:47:05,False
6102,1844.0,47.0,0.0,failed,2025-03-28 11:29:31,False
6103,56.0,218.0,135.55,completed,2025-11-20 00:44:35,False
6104,10.0,40.0,34.44,completed,2025-03-22 18:54:58,False
6105,1939.0,131.0,150.65,completed,2025-05-11 09:14:03,False
6106,147.0,203.0,132.83,completed,2025-02-01 19:09:56,False
6107,364.0,116.0,5.0,completed,2025-04-13 01:41:21,False
6108,1623.0,157.0,34.71,completed,2025-08-28 10:21:41,True
6109,253.0,91.0,13.67,completed,2025-05-16 17:43:01,True
6110,1723.0,58.0,26.89,completed,2025-07-10 16:58:55,False
6111,940.0,178.0,43.2,completed,2025-04-28 04:48:43,True
6112,1769.0,239.0,96.13,completed,2025-09-08 20:53:36,False
6113,1277.0,10.0,0.0,failed,2025-10-22 13:27:39,False
6114,1467.0,61.0,226.63,completed,2025-11-20 18:22:17,False
6115,736.0,249.0,0.0,failed,2025-11-03 16:50:00,False
6116,340.0,227.0,10.23,completed,2025-11-08 13:53:52,False
6117,1540.0,111.0,71.95,completed,2025-11-20 04:41:25,False
6118,1377.0,121.0,33.18,completed,2025-11-20 08:03:18,False
6119,624.0,61.0,175.74,completed,2025-06-12 06:32:55,False
6120,705.0,151.0,0.0,failed,2025-08-18 15:07:59,False
6121,1677.0,6.0,34.72,completed,2025-11-22 23:54:57,True
6122,323.0,75.0,82.77,completed,2025-05-15 02:13:46,False
6123,1164.0,188.0,15.23,completed,2025-03-10 23:33:45,False
6124,861.0,235.0,83.54,completed,2025-08-08 05:56:13,False
6125,1975.0,115.0,41.19,completed,2025-03-24 11:49:50,True
6126,1469.0,155.0,13.4,completed,2025-07-30 19:45:21,False
6127,95.0,183.0,82.32,completed,2025-05-22 07:13:05,False
6128,553.0,31.0,25.61,completed,2025-07-06 02:38:32,False
6129,1444.0,123.0,77.54,completed,2025-09-16 22:10:30,False
6130,1538.0,158.0,17.08,completed,2025-10-30 12:21:11,False
6131,790.0,67.0,9.38,completed,2025-04-27 14:26:55,False
6132,1174.0,13.0,21.07,completed,2025-03-13 16:40:16,False
6133,553.0,59.0,27.17,completed,2025-01-29 00:52:57,False
6134,1375.0,54.0,35.02,completed,2025-09-11 04:09:57,False
6135,116.0,104.0,45.93,completed,2025-03-23 18:54:24,True
6136,632.0,21.0,143.7,completed,2025-08-20 05:34:44,False
6137,1261.0,43.0,27.58,completed,2025-05-06 15:19:45,False
6138,270.0,11.0,124.64,completed,2025-04-20 07:18:38,False
6139,861.0,109.0,68.03,completed,2025-07-08 11:12:40,False
6140,291.0,67.0,28.08,refunded,2025-01-29 07:12:02,False
6141,1458.0,166.0,0.0,failed,2025-09-22 21:25:03,False
6142,9.0,95.0,41.13,completed,2025-11-09 09:55:05,False
6143,1775.0,152.0,68.07,completed,2025-12-04 07:43:18,False
6144,630.0,106.0,0.0,failed,2025-12-20 05:36:46,True
6145,864.0,51.0,9.78,completed,2025-12-12 20:24:33,False
6146,1851.0,204.0,65.56,completed,2025-10-19 21:06:49,False
6147,1848.0,189.0,41.52,completed,2025-01-10 05:22:11,False
6148,475.0,46.0,41.02,completed,2025-06-28 06:13:45,False
6149,1546.0,43.0,26.94,completed,2025-08-31 03:20:50,True
6150,537.0,27.0,52.61,refunded,2025-02-13 21:44:16,False
6151,685.0,85.0,60.99,completed,2025-04-08 21:23:21,False
6152,1761.0,217.0,32.78,completed,2025-07-19 06:59:33,True
6153,1035.0,158.0,67.86,completed,2025-10-24 19:38:28,False
6154,613.0,94.0,18.09,completed,2025-02-28 22:52:45,False
6155,777.0,250.0,30.25,completed,2025-07-18 03:14:08,False
6156,1927.0,127.0,39.99,completed,2025-04-03 21:19:38,False
6157,1351.0,191.0,23.39,completed,2025-10-31 03:33:35,False
6158,1954.0,10.0,22.99,refunded,2025-09-22 19:16:07,False
6159,595.0,131.0,14.24,completed,2025-09-11 00:39:15,False
6160,276.0,205.0,42.32,completed,2025-08-17 03:24:54,True
6161,370.0,60.0,142.01,completed,2025-06-06 10:37:11,True
6162,1514.0,27.0,48.51,completed,2025-07-22 20:12:18,False
6163,345.0,210.0,26.2,completed,2025-08-10 02:47:41,False
6164,1797.0,123.0,0.0,failed,2025-02-19 21:48:51,True
6165,368.0,173.0,0.0,failed,2025-01-08 14:51:20,False
6166,1757.0,62.0,54.61,completed,2025-03-31 21:24:30,True
6167,1335.0,152.0,46.9,completed,2025-01-09 15:23:23,False
6168,731.0,46.0,9.08,completed,2025-05-03 22:52:40,False
6169,1625.0,126.0,32.47,completed,2025-10-06 07:14:55,True
6170,1509.0,206.0,166.43,completed,2025-05-02 16:25:58,False
6171,15.0,231.0,0.0,failed,2025-03-05 14:48:50,True
6172,758.0,172.0,107.19,completed,2025-10-26 17:52:13,False
6173,688.0,249.0,67.36,completed,2025-04-03 12:13:14,False
6174,4.0,63.0,20.92,completed,2025-09-19 08:29:23,False
6175,1870.0,4.0,32.6,completed,2025-08-30 22:51:34,False
6176,1400.0,16.0,13.92,completed,2025-10-05 05:41:16,False
6177,1393.0,179.0,64.09,completed,2025-02-07 08:01:41,False
6178,1489.0,74.0,14.07,completed,2025-10-22 03:15:33,False
6179,533.0,112.0,44.81,completed,2025-08-17 06:09:14,False
6180,1744.0,101.0,140.15,completed,2025-03-27 12:22:27,False
6181,986.0,219.0,19.35,completed,2025-07-29 05:29:29,False
6182,1161.0,176.0,42.79,completed,2025-06-09 08:37:51,True
6183,834.0,193.0,0.0,failed,2025-01-31 11:12:39,False
6184,363.0,197.0,33.57,completed,2025-06-04 16:08:08,False
6185,1999.0,205.0,14.43,completed,2025-03-15 18:40:57,False
6186,1955.0,45.0,39.48,completed,2025-08-20 05:41:10,False
6187,1240.0,131.0,21.15,completed,2025-02-16 09:54:31,True
6188,1392.0,17.0,14.69,completed,2025-09-12 19:52:25,False
6189,117.0,211.0,29.08,completed,2025-10-01 09:16:17,False
6190,1203.0,165.0,5.0,completed,2025-11-16 09:33:39,True
6191,1270.0,5.0,13.96,completed,2025-04-22 11:13:06,False
6192,128.0,175.0,216.31,completed,2025-10-06 11:57:25,False
6193,1382.0,234.0,27.01,completed,2025-09-02 06:43:13,False
6194,78.0,44.0,0.0,failed,2025-12-15 23:59:18,False
6195,741.0,216.0,43.73,completed,2025-01-02 19:48:55,False
6196,1317.0,235.0,75.75,completed,2025-06-20 08:22:43,False
6197,774.0,161.0,121.52,completed,2025-01-14 13:42:15,False
6198,82.0,247.0,31.21,completed,2025-08-23 21:19:03,False
6199,342.0,21.0,27.89,completed,2025-09-29 17:49:22,True
6200,1362.0,195.0,0.0,failed,2025-11-29 07:28:48,False
6201,819.0,68.0,34.5,refunded,2025-07-05 00:56:34,True
6202,578.0,243.0,28.81,completed,2025-07-11 22:40:31,False
6203,96.0,32.0,53.32,completed,2025-03-31 11:52:25,False
6204,1169.0,24.0,52.68,completed,2025-12-22 21:02:22,False
6205,577.0,244.0,34.53,completed,2025-07-06 15:15:55,True
6206,521.0,163.0,226.71,completed,2025-02-14 06:40:45,False
6207,1421.0,146.0,0.0,failed,2025-11-26 17:27:58,False
6208,996.0,67.0,51.35,completed,2025-04-13 16:19:08,False
6209,357.0,103.0,83.16,completed,2025-11-09 18:19:44,False
6210,186.0,54.0,19.19,completed,2025-01-03 11:23:55,False
6211,1694.0,154.0,33.72,completed,2025-08-07 05:56:13,False
6212,543.0,188.0,59.07,completed,2025-10-23 06:20:01,False
6213,151.0,125.0,100.51,completed,2025-04-05 07:08:07,False
6214,1343.0,117.0,14.39,completed,2025-04-24 06:35:15,False
6215,1778.0,216.0,19.46,completed,2025-08-29 01:41:17,False
6216,1692.0,65.0,35.08,completed,2025-03-30 17:53:32,True
6217,1083.0,179.0,111.58,completed,2025-06-30 01:11:52,False
6218,10.0,114.0,35.03,completed,2025-06-29 05:54:30,True
6219,857.0,226.0,82.81,completed,2025-06-19 21:30:42,True
6220,1148.0,188.0,28.99,completed,2025-04-10 02:13:36,False
6221,356.0,187.0,59.07,completed,2025-09-21 03:35:26,False
6222,1370.0,76.0,13.78,completed,2025-12-23 19:29:48,False
6223,794.0,17.0,18.02,completed,2025-12-29 14:03:28,False
6224,237.0,213.0,26.94,completed,2025-12-05 12:11:28,False
6225,333.0,149.0,12.63,completed,2025-02-25 08:57:29,False
6226,17.0,195.0,12.06,completed,2025-06-29 19:40:02,False
6227,1448.0,108.0,22.93,refunded,2025-08-02 15:05:35,False
6228,324.0,28.0,9.8,completed,2025-02-20 19:22:44,True
6229,23.0,217.0,28.44,completed,2025-02-26 04:11:19,True
6230,931.0,44.0,39.18,completed,2025-10-28 19:17:11,True
6231,459.0,198.0,15.95,completed,2025-11-05 12:12:17,False
6232,1484.0,190.0,23.48,completed,2025-06-22 04:03:04,False
6233,521.0,170.0,22.97,completed,2025-01-28 12:17:12,False
6234,719.0,94.0,106.81,completed,2025-04-15 04:00:38,False
6235,557.0,224.0,34.07,completed,2025-01-30 14:09:51,False
6236,1445.0,22.0,182.3,completed,2025-12-23 12:00:43,True
6237,1989.0,250.0,0.0,failed,2025-04-23 13:43:53,True
6238,403.0,38.0,21.5,completed,2025-06-30 16:23:32,False
6239,1355.0,14.0,75.19,completed,2025-06-23 12:30:15,False
6240,457.0,226.0,0.0,failed,2025-08-04 23:19:58,False
6241,1507.0,235.0,0.0,failed,2025-02-23 06:13:43,False
6242,1522.0,111.0,27.82,completed,2025-06-25 15:33:40,True
6243,1051.0,122.0,32.8,completed,2025-08-02 21:39:33,False
6244,397.0,154.0,22.91,completed,2025-09-20 15:10:29,False
6245,1977.0,168.0,48.04,completed,2025-07-25 00:18:28,False
6246,1212.0,54.0,6.84,refunded,2025-03-06 08:43:09,False
6247,140.0,,16.53,completed,2025-04-24 22:02:24,True
6248,521.0,127.0,143.66,completed,2025-01-01 07:54:22,False
6249,746.0,222.0,0.0,failed,2025-04-17 13:59:37,False
6250,92.0,19.0,11.64,completed,2025-12-21 06:31:30,False
6251,77.0,42.0,31.49,completed,2025-09-09 17:21:42,False
6252,852.0,41.0,54.48,refunded,2025-08-16 21:51:24,False
6253,1268.0,50.0,0.0,failed,2025-02-15 14:38:16,False
6254,845.0,231.0,0.0,failed,2025-04-12 04:29:53,False
6255,667.0,131.0,18.68,completed,2025-09-09 16:52:28,False
6256,1754.0,159.0,10.89,completed,2025-04-23 05:38:34,True
6257,959.0,76.0,6.71,completed,2025-10-13 00:17:32,False
6258,989.0,143.0,15.41,completed,2025-05-03 09:42:37,False
6259,797.0,182.0,85.68,refunded,2025-07-14 23:44:07,False
6260,1686.0,181.0,21.33,completed,2025-11-10 03:35:32,False
6261,1865.0,173.0,26.3,completed,2025-05-18 11:26:18,False
6262,88.0,166.0,8.86,completed,2025-05-06 16:06:47,True
6263,1642.0,232.0,30.12,completed,2025-04-16 07:29:46,False
6264,915.0,206.0,21.7,completed,2025-05-03 07:06:09,False
6265,1318.0,99.0,22.95,completed,2025-11-17 16:04:43,False
6266,95.0,208.0,18.63,completed,2025-12-25 15:36:55,False
6267,1277.0,50.0,18.84,completed,2025-08-10 09:08:20,False
6268,551.0,152.0,24.66,refunded,2025-08-11 17:51:08,False
6269,399.0,145.0,29.22,completed,2025-11-20 06:46:41,False
6270,767.0,146.0,5.0,completed,2025-07-23 05:31:34,False
6271,1078.0,42.0,7.81,completed,2025-08-26 10:24:16,False
6272,1952.0,145.0,19.65,refunded,2025-01-27 04:07:57,True
6273,243.0,16.0,62.67,completed,2025-02-24 16:18:45,False
6274,1134.0,85.0,9.65,completed,2025-04-11 18:26:26,False
6275,1790.0,216.0,47.68,completed,2025-10-24 09:43:49,True
6276,624.0,226.0,112.77,completed,2025-01-02 07:33:04,False
6277,1710.0,52.0,24.21,completed,2025-12-04 17:33:36,False
6278,701.0,,20.93,completed,2025-07-29 00:33:21,True
6279,1245.0,107.0,46.07,completed,2025-11-03 08:20:41,True
6280,1785.0,219.0,32.7,refunded,2025-11-19 02:50:30,False
6281,564.0,167.0,18.21,completed,2025-09-18 11:22:03,False
6282,162.0,81.0,37.27,completed,2025-06-27 07:34:53,False
6283,1993.0,153.0,17.31,completed,2025-06-22 23:02:51,False
6284,35.0,115.0,90.09,completed,2025-06-26 22:01:55,False
6285,966.0,230.0,25.24,completed,2025-03-18 18:30:27,False
6286,37.0,42.0,42.05,completed,2025-01-22 12:39:00,False
6287,846.0,149.0,113.49,completed,2025-07-11 00:00:14,False
6288,829.0,68.0,25.93,completed,2025-07-13 21:05:37,False
6289,623.0,217.0,16.43,completed,2025-12-19 22:52:58,False
6290,1394.0,187.0,18.96,completed,2025-05-13 20:11:02,False
6291,1201.0,124.0,29.88,completed,2025-10-21 18:28:50,False
6292,521.0,30.0,26.72,completed,2025-06-13 11:53:14,False
6293,1299.0,185.0,25.98,completed,2025-05-13 03:54:10,False
6294,1657.0,33.0,39.64,completed,2025-04-05 05:14:50,False
6295,105.0,103.0,33.03,completed,2025-05-04 06:57:00,False
6296,156.0,218.0,20.7,refunded,2025-06-15 06:00:33,False
6297,336.0,217.0,30.22,refunded,2025-07-10 11:54:29,False
6298,1050.0,53.0,17.25,refunded,2025-09-13 07:01:07,False
6299,1958.0,144.0,20.35,completed,2025-01-19 10:45:07,True
6300,296.0,177.0,5.0,completed,2025-09-13 01:31:58,False
6301,1561.0,216.0,15.39,completed,2025-08-15 07:17:59,False
6302,1379.0,133.0,57.54,completed,2025-10-07 11:08:11,False
6303,886.0,246.0,49.55,completed,2025-06-30 15:55:10,False
6304,69.0,247.0,53.77,refunded,2025-06-26 07:42:23,False
6305,1351.0,106.0,42.11,completed,2025-04-30 19:20:01,False
6306,151.0,231.0,20.33,completed,2025-11-04 09:21:58,False
6307,857.0,77.0,10.89,completed,2025-12-25 16:24:17,True
6308,577.0,94.0,0.0,failed,2025-05-02 15:53:57,False
6309,662.0,60.0,5.0,completed,2025-06-15 02:59:40,False
6310,1344.0,199.0,74.72,completed,2025-04-19 04:11:32,False
6311,757.0,111.0,0.0,failed,2025-10-20 22:16:39,False
6312,452.0,209.0,59.36,completed,2025-09-29 06:04:05,True
6313,570.0,55.0,19.87,completed,2025-12-19 18:01:47,False
6314,1692.0,91.0,8.29,completed,2025-03-17 20:51:34,False
6315,1136.0,163.0,34.72,completed,2025-07-11 13:46:13,False
6316,635.0,197.0,34.39,completed,2025-10-09 10:52:39,False
6317,1486.0,42.0,26.84,completed,2025-09-01 17:31:45,False
6318,1889.0,69.0,37.64,refunded,2025-07-01 02:03:55,True
6319,1988.0,24.0,20.45,completed,2025-06-02 06:35:34,False
6320,362.0,199.0,35.14,completed,2025-11-28 02:35:00,True
6321,203.0,199.0,43.6,completed,2025-01-12 17:03:57,True
6322,487.0,118.0,114.49,completed,2025-04-06 17:12:43,True
6323,1504.0,183.0,55.29,completed,2025-11-26 16:16:44,False
6324,4.0,142.0,11.12,completed,2025-08-01 22:44:46,True
6325,1153.0,55.0,21.94,completed,2025-10-29 01:19:04,False
6326,1050.0,15.0,15.11,completed,2025-10-18 20:40:46,False
6327,801.0,5.0,89.73,completed,2025-04-16 20:39:59,False
6328,977.0,101.0,20.24,completed,2025-02-19 07:21:14,False
6329,27.0,132.0,24.26,completed,2025-11-18 14:42:16,False
6330,1066.0,30.0,27.4,completed,2025-12-10 22:42:31,False
6331,965.0,212.0,41.36,completed,2025-05-23 20:35:19,True
6332,1607.0,53.0,11.57,completed,2025-05-01 15:00:13,False
6333,64.0,218.0,29.71,completed,2025-02-13 03:33:07,False
6334,1049.0,73.0,63.49,completed,2025-05-20 06:58:35,True
6335,72.0,30.0,23.04,refunded,2025-04-19 03:15:03,True
6336,1506.0,236.0,129.4,completed,2025-07-23 04:40:49,False
6337,1897.0,240.0,14.77,completed,2025-04-16 08:52:58,True
6338,900.0,214.0,20.01,completed,2025-05-13 21:06:44,False
6339,268.0,104.0,55.67,completed,2025-03-21 00:11:15,True
6340,1850.0,105.0,30.76,completed,2025-06-06 14:49:24,False
6341,95.0,108.0,24.95,completed,2025-11-01 17:02:28,False
6342,395.0,222.0,12.24,completed,2025-04-05 22:45:51,False
6343,869.0,84.0,18.79,completed,2025-08-24 13:06:28,False
6344,364.0,92.0,129.61,completed,2025-03-12 05:05:42,False
6345,1339.0,189.0,38.69,completed,2025-05-02 17:32:32,False
6346,117.0,71.0,0.0,failed,2025-01-05 15:16:44,False
6347,164.0,245.0,0.0,failed,2025-06-06 21:35:13,True
6348,877.0,68.0,35.02,completed,2025-04-13 20:37:42,False
6349,790.0,220.0,24.03,completed,2025-08-29 05:38:55,False
6350,577.0,55.0,11.05,completed,2025-10-07 10:19:52,False
6351,306.0,99.0,16.65,completed,2025-09-05 00:23:07,False
6352,772.0,97.0,19.77,refunded,2025-04-07 01:11:14,True
6353,1764.0,71.0,160.15,completed,2025-12-14 15:56:26,False
6354,200.0,73.0,133.84,completed,2025-10-20 11:30:45,False
6355,1756.0,226.0,7.85,completed,2025-06-07 00:53:23,False
6356,180.0,231.0,15.47,completed,2025-05-24 14:25:19,False
6357,358.0,170.0,25.9,completed,2025-06-25 03:00:18,True
6358,740.0,226.0,30.6,completed,2025-11-20 16:09:43,False
6359,1276.0,77.0,26.97,completed,2025-12-29 07:52:47,False
6360,1323.0,157.0,131.63,completed,2025-10-23 11:26:52,False
6361,1897.0,163.0,20.54,completed,2025-03-12 16:04:17,False
6362,430.0,173.0,128.09,completed,2025-07-03 14:29:00,True
6363,1028.0,202.0,64.67,completed,2025-12-05 18:24:18,True
6364,653.0,222.0,28.5,completed,2025-05-14 04:23:51,False
6365,678.0,108.0,17.89,completed,2025-02-26 14:50:55,False
6366,254.0,90.0,0.0,failed,2025-09-03 10:09:54,False
6367,941.0,99.0,0.0,failed,2025-12-10 06:03:19,False
6368,1689.0,220.0,53.35,refunded,2025-08-23 00:29:42,False
